session_date,entry_time,exit_time,direction,entry_price,exit_price,pnl_points,pnl_brl,exit_reason
2023-08-24,2023-08-24 09:15:00-03:00,2023-08-24 12:00:00-03:00,long,4882.0,4876.0,-6.0,-64.0,opposite_cross
2023-08-24,2023-08-24 12:15:00-03:00,2023-08-24 12:30:00-03:00,short,4878.5,4880.0,-1.5,-19.0,opposite_cross
2023-08-24,2023-08-24 12:45:00-03:00,2023-08-24 13:00:00-03:00,long,4884.0,4877.0,-7.0,-74.0,stop_loss
2023-08-24,2023-08-24 13:45:00-03:00,2023-08-25 06:00:00-03:00,long,4885.5,4878.5,-7.0,-74.0,stop_loss
2023-08-25,2023-08-25 10:15:00-03:00,2023-08-25 14:15:00-03:00,short,4880.0,4884.0,-4.0,-44.0,opposite_cross
2023-08-25,2023-08-25 14:30:00-03:00,2023-08-25 14:45:00-03:00,long,4883.0,4881.0,-2.0,-24.0,opposite_cross
2023-08-25,2023-08-28 06:00:00-03:00,2023-08-28 06:15:00-03:00,short,4880.5,4880.0,0.5,1.0,opposite_cross
2023-08-28,2023-08-28 12:45:00-03:00,2023-08-29 06:15:00-03:00,short,4885.0,4892.5,-7.5,-79.0,stop_loss
2023-08-30,2023-08-30 10:30:00-03:00,2023-08-30 12:00:00-03:00,short,4861.0,4869.5,-8.5,-89.0,stop_loss
2023-08-30,2023-08-30 12:30:00-03:00,2023-08-30 13:00:00-03:00,long,4871.0,4863.5,-7.5,-79.0,stop_loss
2023-09-01,2023-09-01 09:30:00-03:00,2023-09-04 06:00:00-03:00,long,4963.0,4951.0,-12.0,-124.0,stop_loss
2023-09-04,2023-09-04 12:30:00-03:00,2023-09-04 12:45:00-03:00,long,4946.5,4956.0,9.5,91.0,take_profit
2023-09-06,2023-09-06 11:00:00-03:00,2023-09-06 11:45:00-03:00,long,4997.0,4989.0,-8.0,-84.0,stop_loss
2023-09-06,2023-09-06 12:00:00-03:00,2023-09-06 12:15:00-03:00,short,4990.0,4997.5,-7.5,-79.0,stop_loss
2023-09-08,2023-09-08 10:15:00-03:00,2023-09-08 12:45:00-03:00,short,4995.5,5000.0,-4.5,-49.0,opposite_cross
2023-09-08,2023-09-08 13:00:00-03:00,2023-09-11 06:00:00-03:00,long,5001.0,4977.0,-24.0,-244.0,stop_gap_open
2023-09-12,2023-09-12 10:45:00-03:00,2023-09-12 11:15:00-03:00,short,4955.5,4962.5,-7.0,-74.0,stop_loss
2023-09-12,2023-09-12 12:00:00-03:00,2023-09-12 12:15:00-03:00,long,4962.0,4961.0,-1.0,-14.0,opposite_cross
2023-09-12,2023-09-12 12:30:00-03:00,2023-09-12 12:45:00-03:00,short,4957.5,4964.0,-6.5,-69.0,stop_loss
2023-09-15,2023-09-15 13:30:00-03:00,2023-09-15 14:45:00-03:00,long,4880.5,4875.0,-5.5,-59.0,stop_loss
2023-09-18,2023-09-18 14:00:00-03:00,2023-09-19 06:00:00-03:00,long,4864.5,4855.5,-9.0,-94.0,stop_gap_open
2023-09-20,2023-09-20 12:15:00-03:00,2023-09-20 12:30:00-03:00,long,4866.5,4860.5,-6.0,-64.0,stop_loss
2023-09-22,2023-09-22 11:15:00-03:00,2023-09-22 14:15:00-03:00,long,4930.0,4940.5,10.5,101.0,take_profit
2023-09-26,2023-09-26 09:15:00-03:00,2023-09-26 09:45:00-03:00,long,4971.0,4983.5,12.5,121.0,take_profit
2023-09-28,2023-09-28 09:30:00-03:00,2023-09-28 10:45:00-03:00,short,5041.5,5053.5,-12.0,-124.0,stop_loss
2023-09-28,2023-09-28 13:00:00-03:00,2023-09-28 13:15:00-03:00,long,5051.5,5042.0,-9.5,-99.0,stop_loss
2023-09-28,2023-09-28 13:30:00-03:00,2023-09-29 06:00:00-03:00,short,5037.0,5023.0,14.0,136.0,take_profit
2023-09-29,2023-09-29 11:30:00-03:00,2023-09-29 12:15:00-03:00,long,5036.0,5051.5,15.5,151.0,take_profit
