session_date,signal_time,entry_time,exit_time,direction,entry_price,exit_price,stop_price,target_price,pnl_points,pnl_brl,fill_reason,exit_reason
2021-06-08,2021-06-08 12:20:00,2021-06-08 12:20:00,2021-06-08 12:29:00,short,5040.5,5033.5,5055.5,5033.5,7.0,70.0,limit_touch,take_profit
2021-06-08,2021-06-08 12:30:00,2021-06-08 12:33:00,2021-06-08 12:58:00,short,5038.0,5052.5,5052.5,5031.0,-14.5,-145.0,limit_touch,stop_loss
2021-06-14,2021-06-14 12:13:00,2021-06-14 12:20:00,2021-06-14 15:05:00,short,5070.5,5084.5,5084.5,5064.0,-14.0,-140.0,limit_touch,stop_loss
2021-06-21,2021-06-21 13:03:00,2021-06-21 13:03:00,2021-06-21 15:14:00,short,5035.0,5027.0,5052.5,5027.0,8.0,80.0,limit_touch,take_profit
2021-06-22,2021-06-22 12:33:00,2021-06-22 12:33:00,2021-06-22 12:50:00,short,5012.5,5005.0,5028.5,5005.0,7.5,75.0,limit_touch,take_profit
2021-06-22,2021-06-22 12:52:00,2021-06-22 12:54:00,2021-06-22 13:24:00,short,5005.5,4998.0,5022.0,4998.0,7.5,75.0,limit_touch,take_profit
2021-07-05,2021-07-05 11:41:00,2021-07-05 11:42:00,2021-07-05 12:24:00,long,5096.0,5104.0,5078.5,5104.0,8.0,80.0,limit_touch,take_profit
2021-07-05,2021-07-05 12:25:00,2021-07-05 12:27:00,2021-07-05 13:42:00,long,5102.5,5085.0,5085.0,5110.5,-17.5,-175.0,limit_touch,stop_loss
2021-07-06,2021-07-06 12:15:00,2021-07-06 12:19:00,2021-07-06 14:18:00,long,5206.5,5189.0,5189.0,5214.5,-17.5,-175.0,limit_touch,stop_loss
2021-07-12,2021-07-12 12:01:00,2021-07-12 12:01:00,2021-07-12 12:08:00,short,5230.0,5220.0,5251.0,5220.0,10.0,100.0,limit_touch,take_profit
2021-07-12,2021-07-12 12:38:00,2021-07-12 12:51:00,2021-07-12 13:33:00,short,5212.5,5202.5,5233.5,5202.5,10.0,100.0,limit_touch,take_profit
2021-07-13,2021-07-13 12:41:00,2021-07-13 12:43:00,2021-07-13 13:48:00,short,5171.5,5162.0,5192.5,5162.0,9.5,95.0,limit_touch,take_profit
2021-07-19,2021-07-19 12:30:00,2021-07-19 12:31:00,2021-07-19 13:25:00,long,5217.5,5227.5,5196.5,5227.5,10.0,100.0,limit_touch,take_profit
2021-07-20,2021-07-20 12:26:00,2021-07-20 12:30:00,2021-07-20 12:37:00,short,5241.5,5231.5,5263.0,5231.5,10.0,100.0,limit_touch,take_profit
